Customer_ID,Name,Age,Gender,Region,Income,Existing_Loans,Loan_Amount,Credit_Card_Debt,Savings,Investments,Credit_Score,Employment_Status,Risk_Score
100300,Customer_300,23,Male,Suburban,107157,No,0,45657,17173,159876,750,Self-employed,74.33
100301,Customer_301,49,Male,Rural,152548,No,0,837,77408,48794,740,Employed,0.0
100302,Customer_302,72,Male,Urban,139558,No,0,28474,40800,88494,521,Employed,5.65
100303,Customer_303,21,Female,Rural,60800,No,0,12043,98482,65402,324,Employed,59.72
100304,Customer_304,72,Female,Urban,55788,No,0,48565,28424,44204,334,Employed,67.84
100305,Customer_305,28,Male,Urban,140754,No,0,47154,23707,176830,642,Self-employed,83.78
100306,Customer_306,73,Female,Urban,46240,Yes,373544,35501,71224,35112,665,Self-employed,76.23
100307,Customer_307,76,Female,Urban,161994,No,0,44770,13854,177589,635,Employed,19.83
100308,Customer_308,34,Male,Urban,84198,Yes,397467,47369,4681,115649,732,Self-employed,100.0
100309,Customer_309,55,Female,Suburban,78739,Yes,31844,24072,22613,96581,756,Unemployed,0.0
100310,Customer_310,41,Female,Rural,32089,Yes,76836,37974,20879,118179,778,Employed,48.54
100311,Customer_311,22,Female,Urban,52600,Yes,371292,2653,7078,154799,697,Employed,70.06
100312,Customer_312,69,Male,Urban,197248,No,0,22524,46461,59422,642,Retired,0.0
100313,Customer_313,51,Female,Rural,28167,No,0,19733,97892,66236,579,Employed,7.6
100314,Customer_314,23,Female,Suburban,98352,Yes,275241,36078,53314,82935,651,Employed,100.0
100315,Customer_315,39,Male,Urban,172236,No,0,37448,28941,153406,496,Self-employed,67.79
100316,Customer_316,28,Male,Urban,105965,No,0,18770,2416,162897,524,Unemployed,40.89
100317,Customer_317,65,Male,Rural,145540,No,0,37959,86028,30046,346,Self-employed,53.96
100318,Customer_318,33,Male,Suburban,51415,No,0,49525,26425,88910,484,Retired,100.0
100319,Customer_319,50,Female,Urban,91895,Yes,96066,37443,9507,158544,461,Employed,77.36
100320,Customer_320,26,Male,Urban,99900,No,0,12804,61587,197031,594,Self-employed,23.23
100321,Customer_321,77,Male,Rural,114330,No,0,16210,14573,183955,391,Retired,0.0
100322,Customer_322,76,Female,Urban,78650,No,0,34029,59851,4196,467,Employed,18.12
100323,Customer_323,23,Male,Rural,20615,No,0,7633,29698,52945,557,Self-employed,20.99
100324,Customer_324,33,Other,Urban,196684,No,0,8312,43478,89421,608,Employed,3.84
100325,Customer_325,46,Male,Suburban,97937,No,0,38300,62494,149585,428,Employed,68.75
100326,Customer_326,20,Male,Urban,61936,No,0,20229,19318,151974,849,Unemployed,15.58
100327,Customer_327,37,Male,Urban,180444,No,0,2884,39719,168829,460,Retired,5.4
100328,Customer_328,77,Male,Rural,127812,Yes,424968,43577,70880,122751,475,Employed,100.0
100329,Customer_329,76,Male,Urban,87875,Yes,94084,20522,97528,68052,587,Employed,0.0
100330,Customer_330,53,Female,Suburban,101782,Yes,105904,5623,76529,62917,704,Retired,0.0
100331,Customer_331,36,Other,Urban,81700,No,0,11460,40102,41626,639,Employed,2.74
100332,Customer_332,43,Male,Urban,28109,No,0,10234,20006,34243,567,Unemployed,0.01
100333,Customer_333,20,Female,Urban,43758,Yes,57680,18503,10048,86967,517,Employed,62.72
100334,Customer_334,36,Female,Suburban,128592,No,0,24100,22949,40573,463,Employed,48.73
100335,Customer_335,37,Female,Urban,33317,No,0,16874,76604,17743,690,Employed,6.32
100336,Customer_336,49,Male,Urban,45622,No,0,46905,18909,20828,716,Employed,48.32
100337,Customer_337,24,Male,Urban,26800,Yes,320244,29420,32335,709,347,Employed,100.0
100338,Customer_338,69,Male,Suburban,55539,No,0,35813,35184,10300,493,Employed,27.38
100339,Customer_339,58,Female,Suburban,153672,No,0,382,61823,66249,383,Employed,0.0
100340,Customer_340,50,Female,Urban,105163,No,0,49956,62215,88317,346,Employed,96.71
100341,Customer_341,57,Male,Urban,180441,No,0,38353,68330,28507,533,Employed,42.75
100342,Customer_342,56,Male,Rural,36689,No,0,9369,28641,39050,598,Retired,0.0
100343,Customer_343,35,Female,Urban,101459,Yes,395612,34985,69256,171742,446,Employed,100.0
100344,Customer_344,57,Female,Rural,58469,No,0,42255,7826,157120,495,Employed,55.02
100345,Customer_345,18,Other,Rural,152030,Yes,200769,23661,95316,159947,321,Employed,100.0
100346,Customer_346,28,Female,Suburban,80012,Yes,213345,45486,40563,128896,493,Employed,100.0
100347,Customer_347,45,Male,Urban,80021,Yes,477124,47883,53828,66339,685,Self-employed,100.0
100348,Customer_348,74,Female,Rural,44642,Yes,490637,650,7369,122464,663,Employed,28.93
100349,Customer_349,42,Female,Suburban,99003,Yes,124571,40937,42312,187724,573,Unemployed,86.88
100350,Customer_350,67,Male,Suburban,143714,No,0,21299,6826,90594,683,Employed,0.0
100351,Customer_351,40,Female,Urban,20205,No,0,26862,3192,50512,507,Employed,44.08
100352,Customer_352,48,Female,Urban,112945,No,0,31153,20920,182579,574,Employed,34.78
100353,Customer_353,47,Male,Urban,32442,No,0,16312,24683,166507,795,Unemployed,0.0
100354,Customer_354,59,Female,Suburban,111826,Yes,228766,10943,26692,71995,838,Employed,0.0
100355,Customer_355,52,Female,Suburban,156763,Yes,156630,3198,90791,97989,826,Unemployed,0.0
100356,Customer_356,24,Female,Urban,58909,No,0,17325,83453,166814,458,Employed,50.77
100357,Customer_357,77,Male,Urban,39504,No,0,8732,10409,101181,759,Employed,0.0
100358,Customer_358,33,Male,Urban,115698,No,0,5805,82065,26826,693,Self-employed,0.0
100359,Customer_359,43,Female,Suburban,189870,No,0,18913,15795,130694,738,Employed,0.0
100360,Customer_360,65,Male,Rural,107087,No,0,1202,77716,85831,678,Unemployed,0.0
100361,Customer_361,74,Female,Urban,61716,No,0,17034,60572,54311,463,Employed,0.0
100362,Customer_362,69,Female,Urban,198054,No,0,3006,22735,54037,629,Retired,0.0
100363,Customer_363,77,Male,Urban,178516,Yes,262935,8505,84899,58329,446,Retired,20.88
100364,Customer_364,66,Female,Suburban,175806,No,0,20498,84996,10052,409,Unemployed,10.38
100365,Customer_365,19,Female,Suburban,192817,No,0,42143,45036,15985,693,Unemployed,79.01
100366,Customer_366,18,Male,Rural,54571,No,0,45873,76672,165112,481,Self-employed,100.0
100367,Customer_367,65,Female,Urban,166461,Yes,495726,16505,54387,78005,742,Employed,63.61
100368,Customer_368,79,Female,Rural,113280,No,0,6603,77827,51484,429,Self-employed,0.0
100369,Customer_369,29,Female,Urban,65038,Yes,206707,24744,79085,177685,702,Employed,71.99
100370,Customer_370,22,Female,Suburban,92795,No,0,3682,13021,139177,804,Employed,0.0
100371,Customer_371,54,Male,Urban,65168,Yes,381509,13460,70650,100103,321,Retired,97.96
100372,Customer_372,49,Female,Rural,87690,Yes,27319,13559,69120,81889,316,Self-employed,34.16
100373,Customer_373,76,Female,Suburban,134053,No,0,28544,10740,156329,581,Employed,0.0
100374,Customer_374,72,Female,Suburban,31230,Yes,287873,6864,86579,124642,526,Retired,19.42
100375,Customer_375,26,Female,Rural,103301,Yes,90647,23778,56554,45365,719,Self-employed,48.6
100376,Customer_376,58,Male,Urban,156974,Yes,379246,14234,97279,63311,672,Employed,52.76
100377,Customer_377,52,Female,Urban,86758,Yes,282848,28593,14319,8837,600,Unemployed,78.17
100378,Customer_378,36,Male,Rural,47050,No,0,44657,99531,78170,585,Employed,75.49
100379,Customer_379,65,Male,Urban,119805,No,0,1729,87391,133411,415,Self-employed,0.0
100380,Customer_380,33,Male,Urban,89110,No,0,44515,6242,53602,448,Employed,95.07
100381,Customer_381,20,Other,Urban,122033,No,0,22336,47169,18202,703,Employed,36.97
100382,Customer_382,37,Female,Suburban,96693,No,0,34936,90543,16859,389,Employed,77.86
100383,Customer_383,41,Female,Urban,142428,No,0,12413,64711,88538,418,Employed,24.4
100384,Customer_384,71,Female,Urban,39575,No,0,47652,30407,33014,392,Employed,60.44
100385,Customer_385,73,Female,Urban,60244,No,0,29764,54504,174790,746,Employed,0.0
100386,Customer_386,50,Female,Urban,34962,No,0,45741,81386,134512,611,Self-employed,57.1
100387,Customer_387,41,Female,Rural,120695,No,0,7668,22312,24453,617,Employed,0.0
100388,Customer_388,69,Male,Rural,110388,Yes,125247,13260,80630,192977,420,Employed,15.91
100389,Customer_389,28,Male,Suburban,97332,Yes,143268,11308,13988,38726,616,Employed,43.8
100390,Customer_390,66,Female,Urban,175522,No,0,8896,79734,2552,437,Unemployed,0.0
100391,Customer_391,25,Female,Rural,147386,No,0,39408,67234,187178,583,Employed,78.98
100392,Customer_392,53,Male,Suburban,65037,Yes,18549,19283,66973,176384,819,Employed,0.0
100393,Customer_393,55,Male,Urban,132666,Yes,14821,19591,88739,137877,804,Employed,0.0
100394,Customer_394,57,Female,Rural,147048,No,0,25282,16995,139979,690,Unemployed,0.0
100395,Customer_395,37,Male,Suburban,103040,No,0,13919,10876,1285,304,Employed,45.82
100396,Customer_396,79,Female,Suburban,131264,Yes,12282,7674,19537,198743,666,Employed,0.0
100397,Customer_397,52,Other,Suburban,181113,Yes,241327,30699,79438,122526,791,Self-employed,51.6
100398,Customer_398,65,Male,Urban,30715,No,0,30840,56160,145844,765,Employed,0.0
100399,Customer_399,79,Male,Urban,172875,No,0,18392,89295,10991,534,Retired,0.0
100400,Customer_400,42,Female,Suburban,81726,Yes,377110,31960,94026,77980,661,Self-employed,100.0
100401,Customer_401,52,Female,Urban,152980,No,0,4721,88056,134681,821,Employed,0.0
100402,Customer_402,42,Female,Urban,138208,No,0,29197,6278,144087,541,Self-employed,42.25
100403,Customer_403,46,Other,Suburban,188147,No,0,26173,34727,121241,741,Employed,7.67
100404,Customer_404,35,Male,Suburban,73648,No,0,1066,11031,169344,487,Employed,1.09
100405,Customer_405,63,Female,Urban,41134,No,0,42906,63745,153712,703,Self-employed,24.36
100406,Customer_406,35,Female,Suburban,76143,Yes,225354,27375,91389,73481,726,Employed,70.66
100407,Customer_407,19,Female,Rural,89123,Yes,39096,1918,87140,33552,712,Employed,4.14
100408,Customer_408,71,Male,Suburban,196225,Yes,17236,9457,92455,45041,813,Retired,0.0
100409,Customer_409,52,Female,Urban,153485,Yes,56544,10726,87690,130172,453,Employed,14.47
100410,Customer_410,33,Female,Urban,173627,Yes,303065,14282,75442,133985,502,Employed,88.87
100411,Customer_411,78,Male,Urban,162024,Yes,291720,24815,80834,149599,516,Employed,49.77
100412,Customer_412,58,Male,Urban,141657,No,0,22594,52866,140891,781,Employed,0.0
100413,Customer_413,53,Female,Urban,86686,No,0,7448,67883,159620,614,Employed,0.0
100414,Customer_414,50,Male,Urban,132841,No,0,1142,71544,190185,300,Self-employed,4.49
100415,Customer_415,21,Male,Urban,52264,No,0,20232,56237,161944,802,Retired,19.86
100416,Customer_416,50,Male,Rural,198625,Yes,20233,1415,25553,72371,577,Employed,0.0
100417,Customer_417,31,Female,Urban,129885,Yes,269029,6374,93554,50295,493,Employed,69.8
100418,Customer_418,38,Female,Suburban,160880,Yes,58520,26974,5868,196379,547,Self-employed,53.8
100419,Customer_419,65,Female,Suburban,72330,No,0,33528,97441,122499,387,Unemployed,40.28
100420,Customer_420,37,Male,Urban,134672,Yes,216316,3642,4960,64894,733,Employed,18.06
100421,Customer_421,73,Female,Rural,58345,No,0,17936,64953,93390,719,Employed,0.0
100422,Customer_422,25,Female,Suburban,59222,No,0,31914,10944,172557,552,Employed,67.64
100423,Customer_423,24,Female,Urban,77755,Yes,114759,9347,69041,109041,728,Employed,26.0
100424,Customer_424,20,Female,Suburban,28933,Yes,205020,24932,55248,102741,463,Employed,100.0
100425,Customer_425,34,Male,Urban,88207,No,0,23593,24759,70843,794,Employed,11.27
100426,Customer_426,50,Female,Suburban,194811,No,0,1328,19121,146522,461,Employed,0.0
100427,Customer_427,65,Male,Urban,198810,No,0,18760,46129,72372,806,Employed,0.0
100428,Customer_428,29,Female,Rural,124691,Yes,441363,19625,85599,138096,564,Employed,100.0
100429,Customer_429,76,Male,Urban,125137,No,0,26567,51189,192746,409,Employed,10.02
100430,Customer_430,68,Male,Suburban,172955,Yes,440395,12063,32559,38990,618,Employed,54.5
100431,Customer_431,39,Male,Urban,118818,No,0,31630,6760,50720,431,Self-employed,63.8
100432,Customer_432,72,Female,Suburban,118510,No,0,26961,79617,173470,432,Unemployed,13.1
100433,Customer_433,39,Male,Suburban,119251,No,0,3140,34126,168438,693,Unemployed,0.0
100434,Customer_434,63,Female,Urban,194473,No,0,17265,31961,15765,334,Employed,16.49
100435,Customer_435,47,Male,Suburban,166452,No,0,8730,34844,94259,671,Employed,0.0
100436,Customer_436,55,Male,Urban,38212,Yes,310143,14057,15088,30330,330,Employed,82.57
100437,Customer_437,55,Female,Rural,48174,Yes,94567,3557,8236,79638,473,Employed,1.63
100438,Customer_438,62,Male,Urban,157933,Yes,298196,29114,55967,142089,689,Retired,59.31
100439,Customer_439,68,Male,Rural,157166,No,0,13211,88684,139667,405,Employed,0.0
100440,Customer_440,71,Female,Rural,124649,No,0,47154,52454,47885,574,Self-employed,38.03
100441,Customer_441,25,Male,Urban,71319,Yes,193749,18580,46060,50795,395,Employed,98.19
100442,Customer_442,44,Male,Urban,197800,No,0,18334,43564,22777,329,Self-employed,42.96
100443,Customer_443,44,Male,Urban,175435,Yes,382562,9802,34843,89761,460,Employed,87.0
100444,Customer_444,51,Female,Rural,107846,Yes,339747,22321,21432,97214,605,Self-employed,77.66
100445,Customer_445,38,Female,Urban,190372,Yes,429701,35931,83248,184786,495,Employed,100.0
100446,Customer_446,47,Female,Suburban,74808,No,0,37231,15433,172137,637,Employed,40.77
100447,Customer_447,50,Female,Rural,157015,No,0,4007,28808,198058,437,Retired,0.0
100448,Customer_448,45,Male,Urban,62616,No,0,4675,37245,101548,746,Employed,0.0
100449,Customer_449,64,Male,Suburban,94329,No,0,14058,83922,180454,609,Self-employed,0.0
100450,Customer_450,50,Female,Urban,176359,Yes,401979,49001,63222,54322,478,Employed,100.0
100451,Customer_451,22,Male,Urban,147957,No,0,37519,91688,2420,636,Employed,72.71
100452,Customer_452,77,Male,Suburban,185043,Yes,321992,6219,25902,141448,533,Employed,17.88
100453,Customer_453,78,Male,Urban,76152,No,0,15445,99198,153568,548,Employed,0.0
100454,Customer_454,65,Male,Urban,62351,No,0,8418,15702,137991,431,Unemployed,0.0
100455,Customer_455,36,Other,Rural,142377,No,0,23914,65211,9660,548,Employed,38.36
100456,Customer_456,21,Male,Urban,80616,No,0,29630,45185,32206,754,Unemployed,44.3
100457,Customer_457,52,Female,Rural,174969,No,0,40503,93393,170512,798,Employed,22.12
100458,Customer_458,66,Male,Rural,43010,Yes,387314,41551,46707,39198,362,Retired,100.0
100459,Customer_459,34,Other,Urban,191226,No,0,28695,85300,175847,691,Employed,33.6
100460,Customer_460,61,Male,Urban,141822,Yes,24268,30434,75222,178996,556,Employed,24.06
100461,Customer_461,45,Male,Suburban,171186,Yes,393031,14456,3416,169078,547,Employed,86.92
100462,Customer_462,47,Female,Urban,39050,No,0,30185,92265,23379,563,Retired,35.38
100463,Customer_463,46,Female,Urban,41125,No,0,24156,33671,152345,766,Employed,0.69
100464,Customer_464,63,Male,Suburban,195918,Yes,177692,45908,68678,79070,660,Employed,70.96
100465,Customer_465,70,Male,Urban,171468,No,0,43631,86308,4384,692,Employed,18.35
100466,Customer_466,23,Male,Rural,112661,No,0,47993,91913,99536,478,Retired,100.0
100467,Customer_467,52,Male,Urban,108116,No,0,2078,1207,32303,805,Employed,0.0
100468,Customer_468,77,Male,Urban,139233,No,0,30350,77382,151635,798,Employed,0.0
100469,Customer_469,58,Female,Urban,190045,No,0,44910,51790,20736,591,Employed,47.79
100470,Customer_470,54,Male,Rural,174646,Yes,451353,12073,22511,162834,398,Employed,100.0
100471,Customer_471,41,Male,Suburban,110155,No,0,23778,25711,183151,480,Employed,39.84
100472,Customer_472,46,Female,Rural,149843,No,0,23397,49014,102503,702,Employed,6.71
100473,Customer_473,66,Other,Urban,33869,No,0,3321,26746,71217,673,Employed,0.0
100474,Customer_474,63,Female,Urban,82167,No,0,12337,7024,191908,552,Unemployed,0.0
100475,Customer_475,70,Male,Urban,163194,Yes,23141,47829,31392,122501,421,Retired,63.26
100476,Customer_476,48,Male,Urban,194899,Yes,473908,6011,45531,18984,741,Employed,59.63
100477,Customer_477,52,Female,Suburban,164407,Yes,291304,39855,23759,194598,544,Employed,100.0
100478,Customer_478,77,Male,Suburban,83576,No,0,9996,93260,108888,790,Employed,0.0
100479,Customer_479,50,Male,Urban,41677,Yes,14383,34498,62586,13780,345,Self-employed,68.78
100480,Customer_480,69,Female,Rural,179295,Yes,109882,46845,46772,3254,751,Employed,41.06
100481,Customer_481,78,Female,Urban,180886,No,0,20046,11797,50758,595,Retired,0.0
100482,Customer_482,38,Female,Rural,145662,No,0,21494,60727,43886,440,Employed,43.72
100483,Customer_483,49,Male,Urban,194257,No,0,6618,91557,31865,820,Employed,0.0
100484,Customer_484,40,Male,Urban,96794,No,0,6899,99747,81853,365,Employed,20.86
100485,Customer_485,50,Other,Urban,95675,Yes,56556,31322,50269,161176,782,Retired,19.46
100486,Customer_486,20,Male,Urban,62325,Yes,483698,33797,43500,2303,608,Retired,100.0
100487,Customer_487,35,Female,Suburban,60503,No,0,15128,99870,125407,759,Retired,0.0
100488,Customer_488,42,Female,Urban,39514,No,0,33179,20986,139844,697,Self-employed,31.86
100489,Customer_489,59,Female,Urban,76196,No,0,1981,19320,121845,768,Employed,0.0
100490,Customer_490,48,Male,Suburban,171989,Yes,162367,42307,37951,105710,691,Employed,75.79
100491,Customer_491,71,Male,Suburban,114633,Yes,324740,34073,41694,27617,396,Employed,97.76
100492,Customer_492,75,Female,Rural,103324,No,0,12478,43612,176271,489,Self-employed,0.0
100493,Customer_493,20,Female,Urban,176133,No,0,46014,54723,7704,494,Employed,100.0
100494,Customer_494,57,Female,Suburban,161019,No,0,26429,39569,63019,633,Unemployed,7.14
100495,Customer_495,63,Male,Suburban,105550,No,0,37363,82557,163436,382,Employed,51.03
100496,Customer_496,41,Male,Urban,100331,No,0,49967,54542,50886,550,Self-employed,83.98
100497,Customer_497,67,Female,Urban,183704,No,0,11697,22199,16986,369,Retired,0.0
100498,Customer_498,49,Female,Urban,170424,No,0,15422,72036,146346,591,Unemployed,0.06
100499,Customer_499,64,Female,Urban,43653,No,0,42436,30666,103716,639,Self-employed,29.7
100500,Customer_500,39,Male,Urban,117294,No,0,38380,6402,197854,684,Employed,47.54
100501,Customer_501,40,Female,Urban,63755,No,0,30341,89907,145945,757,Employed,21.62
100502,Customer_502,19,Female,Suburban,124296,No,0,2037,38549,169248,440,Retired,28.56
100503,Customer_503,44,Female,Suburban,118354,Yes,348937,9522,16515,4191,439,Employed,82.18
100504,Customer_504,59,Male,Rural,91988,No,0,21259,84123,44945,374,Employed,24.77
100505,Customer_505,19,Male,Suburban,57921,No,0,11998,73593,157395,399,Employed,53.3
100506,Customer_506,43,Female,Urban,66668,Yes,370861,7086,65598,101868,474,Unemployed,78.83
100507,Customer_507,34,Male,Rural,75175,No,0,1149,13099,55064,622,Employed,0.0
100508,Customer_508,57,Male,Rural,198810,Yes,334870,22792,23097,198827,776,Employed,50.01
100509,Customer_509,50,Female,Urban,73452,No,0,16390,71719,182926,309,Retired,33.93
100510,Customer_510,26,Male,Suburban,66149,No,0,34204,54366,87571,345,Retired,95.32
100511,Customer_511,60,Female,Rural,35839,Yes,28038,36018,21463,137598,815,Employed,6.76
100512,Customer_512,71,Male,Suburban,22155,No,0,28115,50094,175068,612,Unemployed,0.0
100513,Customer_513,65,Female,Rural,158091,No,0,24047,97596,14573,537,Self-employed,3.67
100514,Customer_514,56,Other,Urban,74512,No,0,17078,17696,153408,330,Employed,25.33
100515,Customer_515,46,Male,Urban,106150,No,0,21471,9354,196758,809,Employed,0.0
100516,Customer_516,59,Male,Urban,146041,No,0,14263,18912,138756,429,Employed,4.31
